1	43.14	0.0
2	42.78	0.0
3	43.04	0.0
4	42.71	0.0
5	42.98	0.0
6	42.66	0.0
7	42.98	0.0
8	42.67	0.0
9	43.08	0.0
10	42.78	0.0
11	42.98	0.0
12	42.96	0.0
13	43.27	0.0
14	42.86	0.0
15	44.17	0.0
16	43.81	0.0
17	44.08	0.0
18	43.74	0.0
19	44.00	0.0
20	44.38	0.0
21	43.68	0.0
22	43.88	0.0
23	44.16	0.0
24	43.90	0.0
25	44.16	0.0
26	44.20	0.0
27	44.01	0.0
28	43.16	0.0
29	42.79	0.0
30	43.04	0.0
31	42.71	0.0
32	42.99	0.0
33	42.69	0.0
34	43.03	0.0
35	42.78	0.0
36	42.95	0.0
37	43.08	0.0
38	42.91	0.0
39	42.88	0.0
40	43.22	0.0
41	42.95	0.0
42	44.39	0.0
43	43.85	0.0
44	44.07	0.0
45	43.78	0.0
46	44.34	0.0
47	43.83	0.0
48	42.98	0.0
49	43.21	0.0
50	44.01	0.0
51	43.95	0.0
52	43.02	0.0
53	43.71	0.0
54	44.41	0.0
55	43.47	0.0
56	44.13	0.0
57	43.76	0.0
58	44.38	0.0
59	43.98	0.0
