6	13	-2.75829	14.929
6	14	0.181938	17.318
6	15	-4.52743	16.2722
6	16	-2.56343	17.3741
6	17	-1.45662	16.0953
6	18	-1.69119	15.791
6	19	2.68579	16.1115
6	20	-1.62011	15.5039
6	21	0.869715	16.215
6	22	-0.334437	14.6139
6	23	0.132786	13.9598
6	24	-6.06611	14.1008
6	25	-9.23414	14.7655
6	26	-6.01787	15.1446
6	27	-8.11073	16.0127
6	28	-7.37497	14.379
6	29	-6.99298	14.5934
6	30	-9.31892	15.3207
6	31	-6.24379	13.1535
7	1	43.8013	-17.5982
7	2	42.5233	-17.1421
7	3	43.7459	-16.6423
7	4	43.1515	-16.5049
7	5	42.7157	-17.5317
7	6	41.886	-17.5404
7	7	40.6274	-17.0549
7	8	48.1116	-17.4845
7	9	46.3476	-16.5308
7	10	46.6386	-16.521
7	11	47.4414	-16.9885
7	12	48.1111	-16.9888
7	13	47.5209	-17.3279
7	14	47.0159	-16.9447
7	15	46.1971	-16.905
7	16	44.5062	-17.3155
7	17	43.8431	-17.253
7	18	44.0112	-17.4536
7	19	42.8455	-17.743
7	20	41.7215	-17.2521
7	21	44.4786	-17.4567
7	22	38.6813	-17.3737
7	23	39.3954	-16.5626
7	24	45.8434	-16.4493
7	25	48.4052	-17.4531
7	26	46.2485	-16.3032
7	27	46.7876	-15.6237
7	28	44.7905	-16.1177
7	29	48.2022	-16.1525
7	30	50.3077	-16.9402
7	31	48.8429	-15.6926
8	1	33.4995	16.0085
8	2	33.6739	16.172
8	3	32.9525	16.3608
8	4	34.4351	16.9639
8	5	34.6896	16.6464
8	6	34.2159	17.1435
8	7	34.664	17.0289
8	8	29.312	17.2207
8	9	26.0806	16.9472
8	10	24.1771	17.2594
8	11	29.938	17.1271
8	12	30.4874	16.7721
8	13	31.2633	17.3976
8	14	27.3058	16.6287
8	15	31.0634	17.0723
8	16	31.7963	17.2816
8	17	32.1284	16.6904
8	18	34.4473	17.4562
8	19	32.747	17.3066
8	20	32.1461	16.7908
8	21	28.716	16.5258
8	22	35.2744	16.7392
8	23	34.6136	16.4567
8	24	30.077	16.4849
8	25	29.3379	16.503
8	26	28.5855	16.7363
8	27	28.7004	16.5864
8	28	31.965	17.0199
8	29	29.5285	16.3493
8	30	27.4032	16.2545
8	31	32.6478	16.4938
10	1	35.4312	17.7225
10	2	32.1683	15.0202
10	3	32.5867	16.5455
10	4	33.0164	17.2739
10	5	32.2347	16.0576
10	6	30.3384	17.1193
10	7	32.326	16.3425
10	8	26.6527	17.7575
10	9	29.8439	16.1929
10	10	26.6834	16.6934
10	11	27.8015	17.2747
10	12	29.9441	17.4141
10	13	28.6102	17.3792
10	14	30.0946	16.8366
10	15	27.3034	17.0042
10	16	32.4915	16.4822
10	17	29.1162	17.2013
10	18	35.836	16.5092
10	19	34.8929	16.6889
10	20	33.6257	17.6145
10	21	32.8638	16.6317
10	22	32.0987	16.3665
10	23	33.6302	17.3617
10	24	29.1355	16.9516
10	25	29.0694	16.9579
10	26	29.0908	16.9857
10	27	27.1027	16.5668
10	28	26.7782	16.688
10	29	29.8898	16.054
10	30	29.6526	15.1626
10	31	31.4911	14.6836
11	1	14.9843	-16.3208
11	2	16.9977	-16.1694
11	3	14.4294	-16.1974
11	4	14.4478	-16.5521
11	5	13.974	-16.7412
11	6	10.2535	-16.4052
11	7	9.55489	-15.5012
11	8	16.9785	-15.6902
11	9	18.4538	-15.4561
11	10	18.549	-16.4452
11	11	18.3091	-16.5606
11	12	17.4083	-16.1324
11	13	19.3424	-16.6419
11	14	21.8474	-16.6608
11	15	20.2814	-16.3309
11	16	18.4262	-16.2567
11	17	14.2993	-16.477
11	18	13.1117	-16.238
11	19	11.7048	-15.3337
11	20	12.5944	-17.1359
11	21	13.1271	-14.8572
11	22	11.7697	-14.4458
11	23	12.0508	-16.278
11	24	21.7845	-15.3091
11	25	19.1333	-17.2146
11	26	18.3755	-17.652
11	27	18.6326	-16.2575
11	28	19.3523	-17.1702
11	29	16.783	-17.8976
11	30	16.9345	-15.3029
11	31	19.9804	-14.1827
12	1	76.0673	-16.8971
12	2	73.2682	-17.1019
12	3	76.8622	-17.3009
12	4	76.1088	-17.4384
12	5	71.029	-17.2957
12	6	71.3165	-16.8531
12	7	74.0408	-17.3078
12	8	75.4738	-17.5493
12	9	79.812	-17.3873
12	10	77.1829	-16.6799
12	11	79.3186	-17.0067
12	12	80.7116	-17.1762
12	13	79.4815	-17.1635
12	14	81.1069	-17.1199
12	15	75.0548	-16.4417
12	16	78.2858	-16.4759
12	17	77.5293	-16.7305
12	18	74.5252	-16.7772
12	19	71.3161	-16.9271
12	20	75.9798	-17.083
12	21	74.5043	-17.1313
12	22	73.9681	-17.3394
12	23	71.8789	-17.7708
12	24	78.6813	-18.1059
12	25	79.4189	-17.8614
12	26	79.4684	-17.7715
12	27	78.2143	-16.4741
12	28	77.4179	-17.8365
12	29	81.7736	-18.6304
12	30	78.2544	-17.3394
12	31	76.2392	-16.2239
13	1	17.0701	-14.9689
13	2	15.2931	-14.9445
13	3	13.6529	-14.3593
13	4	14.5525	-16.0375
13	5	13.0919	-13.5743
13	6	13.373	-17.6578
13	7	13.4231	-15.2149
13	8	19.71	-16.0771
13	9	19.5441	-14.2449
13	10	16.0188	-15.9194
13	11	20.4212	-16.4236
13	12	22.5152	-17.3859
13	13	21.1247	-17.0397
13	14	22.0922	-17.6973
13	15	19.3992	-16.5463
13	16	17.5061	-16.3005
13	17	18.5157	-15.6
13	18	17.0704	-15.3852
13	19	15.9223	-16.5551
13	20	14.8129	-16.8208
13	21	16.0819	-16.3594
13	22	17.1757	-16.1226
13	23	14.5584	-16.5217
13	24	17.8216	-16.3359
13	25	17.8216	-16.3359
13	26	20.2488	-17.5102
13	27	22.7067	-18.8359
13	28	17.5798	-16.5847
13	29	19.7506	-16.3738
13	30	19.1195	-17.2092
13	31	17.5255	-14.8877
14	1	94.6949	17.0806
14	2	96.0805	17.1284
14	3	95.7018	17.3222
14	4	96.2316	17.4996
14	5	97.1465	17.404
14	6	97.0248	17.0375
14	7	99.2388	17.3305
14	8	91.7825	17.8557
14	9	91.9927	17.3887
14	10	90.8198	17.4037
14	11	91.6714	17.392
14	12	92.9019	17.4401
14	13	90.2021	17.3523
14	14	90.8019	17.5198
14	15	92.9812	17.3103
14	16	95.8192	17.6072
14	17	93.6093	17.6745
14	18	95.7706	17.5225
14	19	98.8616	17.8246
14	20	97.0361	17.7974
14	21	98.0305	17.7675
14	22	95.4115	17.6579
14	23	95.5547	17.6262
14	24	91.0041	17.9035
14	25	93.202	17.698
14	26	93.7474	17.4971
14	27	89.8443	17.4309
14	28	91.157	17.739
14	29	93.4159	17.4929
14	30	93.5782	16.8357
14	31	92.7015	16.3535
15	1	73.8801	-16.7802
15	2	73.8295	-17.1022
15	3	73.1724	-17.0745
15	4	73.1725	-17.7749
15	5	72.6585	-17.9629
15	6	71.8314	-17.8031
15	7	72.2434	-17.4794
15	8	76.373	-17.8581
15	9	76.947	-18.3393
15	10	77.4133	-17.8377
15	11	77.0254	-17.6381
15	12	77.2547	-18.1761
15	13	76.8956	-17.8476
15	14	75.1201	-17.9214
15	15	76.2175	-17.6429
15	16	73.4214	-17.8232
15	17	74.0148	-17.5945
15	18	72.6459	-17.9935
15	19	73.7264	-18.3215
15	20	73.4388	-18.1779
15	21	73.0998	-18.4483
15	22	73.3794	-18.2343
15	23	71.6534	-17.3842
15	24	76.0417	-17.7609
15	25	75.8494	-17.0553
15	26	77.0188	-17.5675
15	27	76.8656	-17.5198
15	28	77.905	-18.0958
15	29	76.8105	-17.3298
15	30	76.0754	-17.1472
15	31	76.2979	-15.4628
16	1	61.9129	17.4132
16	2	62.7479	17.4623
16	3	62.228	17.2139
16	4	64.0064	17.6385
16	5	59.8015	17.1475
16	6	66.7955	16.748
16	7	63.3724	16.6056
16	8	57.9175	17.4059
16	9	57.9238	17.4938
16	10	57.9269	17.6631
16	11	58.2943	17.5076
16	12	60.9139	17.8391
16	13	58.1383	17.4655
16	14	55.9803	17.5087
16	15	59.6986	17.3328
16	16	61.9768	17.4591
16	17	63.1346	17.9264
16	18	64.7239	17.1846
16	19	62.5458	17.5412
16	20	63.2569	17.857
16	21	59.5085	16.6268
16	22	68.4556	17.2744
16	23	65.3071	16.8369
16	24	59.7773	16.8464
16	25	59.3227	16.5082
16	26	58.2009	16.9684
16	27	58.1301	16.8296
16	28	61.4718	16.8222
16	29	60.3296	16.3529
16	30	58.7245	16.2068
16	31	61.1607	15.586
17	1	45.8826	-17.8043
17	2	45.0354	-17.2514
17	3	44.0687	-17.6835
17	4	44.3535	-18.3744
17	5	43.3293	-17.3068
17	6	41.915	-17.806
17	7	42.2605	-18.373
17	8	45.7366	-18.465
17	9	45.5769	-17.6034
17	10	44.6335	-17.3528
17	11	44.9228	-16.414
17	12	44.165	-17.7788
17	13	47.2927	-17.5637
17	14	48.8216	-17.5426
17	15	46.7597	-17.1148
17	16	45.5478	-17.5448
17	17	43.6402	-17.1271
17	18	43.0524	-16.9329
17	19	42.8779	-17.1581
17	20	43.6489	-17.6636
17	21	42.4952	-17.6312
17	22	42.1346	-17.0636
17	23	42.3182	-17.6859
17	24	46.2547	-16.8068
17	25	46.8364	-17.1661
17	26	47.2471	-18.2512
17	27	46.114	-18.3799
17	28	45.1871	-18.3053
17	29	46.8292	-18.3334
17	30	47.204	-18.2748
17	31	45.7681	-16.1935
18	1	33.4382	16.1938
18	2	33.494	16.43
18	3	32.95	16.2224
18	4	33.612	16.9668
18	5	36.7419	16.8269
18	6	31.3629	16.8718
18	7	33.7751	16.3455
18	8	28.3607	17.3701
18	9	29.4437	17.5478
18	10	29.946	17.1518
18	11	27.9783	17.2087
18	12	26.2759	17.2527
18	13	29.2009	17.6627
18	14	31.7199	16.4816
18	15	29.0146	17.1695
18	16	31.3568	16.52
18	17	33.1177	17.5286
18	18	33.6126	18.0474
18	19	34.0219	17.6368
18	20	34.6457	17.4245
18	21	34.3443	17.3749
18	22	35.2471	16.6061
18	23	35.6046	16.8152
18	24	29.0513	16.7902
18	25	28.509	17.2394
18	26	29.8031	17.1214
18	27	28.946	17.0245
18	28	28.9297	17.0452
18	29	29.3214	16.116
18	30	29.763	16.4601
18	31	29.583	14.7406
19	1	12.099	-16.2495
19	2	13.2114	-17.0979
19	3	12.1415	-16.4817
19	4	11.6345	-17.2431
19	5	12.0756	-18.4711
19	6	8.95923	-16.4691
19	7	9.91784	-16.907
19	8	14.956	-17.5316
19	9	16.17	-16.7941
19	10	15.8255	-17.1252
19	11	15.8255	-17.1252
19	12	13.501	-17.2804
19	13	15.6472	-17.1961
19	14	16.1585	-17.2718
19	15	14.1312	-16.5701
19	16	13.7989	-17.4125
19	17	13.9871	-16.733
19	18	12.7209	-15.6896
19	19	12.5705	-16.8155
19	20	12.5216	-17.05
19	21	14.3425	-17.0588
19	22	11.074	-17.2469
19	23	12.9593	-17.947
19	24	17.4897	-18.5433
19	25	16.2112	-18.2376
19	26	16.3081	-16.753
19	27	16.4979	-17.1973
19	28	17.507	-17.6681
19	29	17.0159	-16.7522
19	30	17.7838	-17.8022
19	31	16.1418	-16.0305
20	1	2.70051	16.317
20	2	4.20439	16.7551
20	3	2.70492	16.5235
20	4	3.36555	16.7848
20	5	1.95999	16.825
20	6	4.04171	17.1538
20	7	2.94643	15.4516
20	8	-3.82168	15.815
20	9	-2.85809	17.5831
20	10	-4.47384	17.0249
20	11	-4.90354	16.7923
20	12	-5.25991	16.8074
20	13	-6.50324	17.1694
20	14	-3.15554	15.6235
20	15	-5.23098	17.3844
20	16	-1.59253	15.5733
20	17	0.57342	15.0163
20	18	3.06957	16.4517
20	19	1.78568	16.7471
20	20	-0.949564	16.2993
20	21	3.56813	16.6726
20	22	1.81455	16.4643
20	23	7.96101	17.673
20	24	-1.34913	16.8392
20	25	-1.35492	15.2665
20	26	-0.880704	15.994
20	27	-1.56131	17.5391
20	28	-1.37894	16.1808
20	29	0.0292959	16.7282
20	30	0.644279	17.3881
20	31	-1.2343	14.7659
21	1	116.111	-13.0873
21	2	118.495	-13.6406
21	3	116.557	-13.0966
21	4	115.006	-13.0852
21	5	118.194	-14.6877
21	6	117.23	-13.7155
21	7	115.251	-13.1873
21	8	117.88	-12.474
21	9	122.525	-14.1881
21	10	120.81	-13.0251
21	11	120.597	-13.5647
21	12	121.86	-14.4206
21	13	119.334	-12.3286
21	14	116.153	-10.6131
21	15	126.19	-15.3098
22	1	117.231	-13.9286
22	2	115.395	-12.1875
22	3	115.395	-12.1875
22	4	110.035	-10.0532
22	5	111.627	-11.5379
22	6	113.899	-13.2675
22	7	113.554	-13.2703
22	8	119.959	-13.6912
22	9	114.123	-12.9574
22	10	118.32	-13.6417
22	11	118.32	-13.6417
22	12	120.272	-13.6868
22	13	121.961	-14.013
22	14	129.741	-19.2824
22	15	114.371	-10.1234
23	1	118.034	-15.4338
23	2	116.913	-13.0626
23	3	113.211	-11.3341
23	4	116.38	-15.4166
23	5	111.322	-11.2569
23	6	111.322	-11.2569
23	7	110.545	-10.6984
23	8	118.112	-13.9824
23	9	120.14	-14.745
23	10	115.767	-12.1998
23	11	119.387	-13.4964
23	12	119.387	-13.4964
23	13	116.333	-12.2313
23	14	116.365	-13.1476
23	15	117.919	-12.8477
30	1	-16.2212	-15.3873
30	3	-13.3278	-17.2318
30	4	-14.9347	-17.0265
30	5	-17.888	-16.8553
30	6	-17.9105	-16.2403
30	7	-16.0806	-16.3473
30	8	-13.3809	-14.7406
30	9	-10.6408	-15.9519
30	10	-13.963	-16.4676
30	11	-16.2361	-16.2158
30	12	-14.1473	-17.0494
30	13	-12.5364	-15.047
30	14	-14.1055	-14.1082
30	15	-9.01211	-14.2992
30	16	-15.1063	-15.6602
30	17	-16.6639	-12.9923
30	18	-17.0128	-12.0693
30	19	-16.1227	-14.7155
30	20	-17.9062	-15.7991
30	21	-16.5368	-16.3269
30	22	-18.7151	-14.9611
30	23	-18.0624	-15.5543
30	24	-12.2343	-16.1002
30	25	-11.9436	-15.9968
30	26	-11.3603	-15.8924
30	27	-11.2846	-15.6229
30	28	-15.4512	-16.4399
30	29	-13.9734	-18.1925
30	30	-15.1019	-14.6853
30	31	-17.1017	-15.7022
31	1	-14.3156	-18.6308
31	2	-15.415	-15.9118
31	3	-16.726	-16.449
31	4	-15.4453	-15.7539
31	5	-15.774	-16.4451
31	6	-15.4537	-15.9735
31	7	-17.6448	-15.3377
31	8	-14.5172	-17.2104
31	9	-12.7012	-16.7102
31	10	-14.6438	-17.2897
31	11	-11.7964	-15.1822
31	12	-17.3424	-16.3882
31	13	-14.2175	-16.2339
31	14	-13.4285	-17.4748
31	15	-12.6282	-15.8264
31	16	-16.5559	-17.9706
31	17	-16.2804	-16.5426
31	18	-16.2798	-17.5551
31	19	-16.4847	-17.3698
31	20	-16.0026	-17.4821
31	21	-18.1348	-18.0187
31	22	-17.8478	-15.3052
31	23	-18.933	-17.1979
31	24	-13.4949	-17.879
31	25	-16.0497	-17.2581
31	26	-10.4724	-17.0972
31	27	-11.4467	-16.4229
31	28	-11.2746	-17.0121
31	29	-12.5952	-18.1049
31	30	-12.5118	-15.4708
31	31	-12.5577	-15.0865
42	0	122.57	15.1822
42	1	119.402	11.6279
42	2	119.153	12.1906
42	3	127.571	16.4129
42	4	125.907	16.0434
42	5	125.634	15.6433
42	6	123.521	15.1493
42	7	115.454	10.7527
43	0	67.7088	-17.9582
43	1	73.3151	-18.1914
43	2	74.3602	-18.472
43	3	72.548	-18.446
43	4	68.0382	-18.4961
43	6	72.6429	-18.2518
43	7	75.6708	-18.2121
43	8	74.2283	-18.4001
43	9	76.616	-18.8361
43	10	77.4673	-19.1813
43	11	77.0876	-19.2143
43	12	76.6527	-18.4211
43	13	77.619	-17.8235
43	14	77.2475	-18.6401
43	15	76.1406	-18.2961
44	0	22.0225	16.7096
44	1	20.241	17.13
44	2	20.8229	17.0066
44	3	21.3882	17.0282
44	4	20.9996	17.0793
44	5	21.6092	17.1474
44	6	22.5857	16.9856
44	7	26.4323	17.175
44	8	20.1617	16.9111
44	9	17.0406	17.101
44	10	17.7686	16.8624
44	11	17.6798	16.8968
44	12	17.5756	17.3461
44	13	19.0604	17.049
44	14	19.2498	16.3744
44	15	18.1665	17.1055
53	8	115.333	13.3333
53	9	118.64	16
53	10	112.867	12.1344
53	11	112.274	11.823
53	12	119.747	15.6989
53	13	113.356	12.0582
53	14	112.545	14.4406
53	15	115.91	14.6724
54	1	69.9328	-19.4276
54	2	69.4903	-15.7944
54	3	70.1031	-18.1052
54	4	77.1215	-17.9873
54	5	75.3941	-17.0056
54	6	69.0376	-17.9529
54	7	74.353	-17.4463
54	8	73.3744	-17.125
54	9	76.9321	-16.0279
54	10	79.6796	-16.8688
54	11	75.9945	-17.2562
54	12	72.3748	-17.1828
54	13	75.5352	-17.0824
54	14	77.1661	-17.4055
54	15	76.4393	-17.0629
55	1	22.6772	17.5888
55	2	22.4223	17.312
55	3	24.2048	16.9575
55	4	28.7085	18.4975
55	5	25.2988	17.8415
55	6	22.7312	18.3052
55	7	21.2839	18.5916
55	8	15.7264	18.2316
55	9	16.0212	17.9643
55	10	17.0516	17.7424
55	11	15.6889	18.0073
55	12	15.8816	18.3956
55	14	15.7012	17.715
55	15	17.2961	16.8068


