Final TimeShift. ns
4 14 8.65161212
4 15 8.64972396
4 16 8.65298197
4 17 8.65755688
4 18 8.66435028
4 19 8.66957676
4 20 8.672604133
4 21 8.676803523
4 22 8.67805305
4 23 8.6835492
4 24 8.68220144
4 25 8.69952537
4 26 8.693725708
4 27 8.69853674
4 28 8.70587556
4 29 8.71048742
4 30 8.71728562
4 31 8.71620422
4 32 8.73818678
4 33 8.74309687
4 34 8.74443382
4 35 8.747871458
4 36 8.75468242
4 37 8.7556907
4 38 8.77589725
4 39 8.778640242
4 40 8.7843147
4 41 8.80258963
4 42 8.80028465
4 43 8.81795895
4 44 8.82049943
4 45 8.83894031
4 46 8.846040824
4 47 8.868583601
5 0 9.1335714
5 1 9.11427238
5 2 9.09552394
5 3 9.08885719
5 4 9.09549297
5 5 9.07124089
5 6 9.0641914
5 7 9.063242
5 8 9.05E+00
5 9 9.05333901
5 10 9.05E+00
5 11 9.035943748
5 12 9.03497303
5 13 9.02E+00
5 14 9.010855798
5 15 9.01E+00
5 16 9.00906419
5 17 9.00149749
5 18 8.99592801
5 19 8.991634113
5 20 8.99E+00
5 21 8.975261158
5 22 8.98244329
5 23 8.97711524
5 24 8.98185324
5 25 8.97618765
5 26 8.97416638
5 27 8.963773971
5 28 8.952665744
5 29 8.953770743
5 30 8.961144686
5 31 8.951857984
5 32 8.95213046
5 33 8.946771791
5 34 8.937230132
5 35 8.93891803
5 36 8.937909643
5 37 8.931024164
5 38 8.933702202
5 39 8.932621724
5 40 8.92583569
5 41 8.93034349
5 42 8.93104233
5 43 8.923864588
5 44 8.932455296
5 45 8.92481777
5 46 8.9319865
5 47 8.92509327
6 0 9.11389592
6 1 9.11915559
6 2 9.095062767
6 3 9.084849038
6 4 9.078732661
6 5 9.06480414
6 6 9.06536743
6 7 9.06755611
6 8 9.048576154
6 9 9.04140449
6 10 9.04E+00
6 11 9.030481925
6 12 9.020929529
6 13 9.01077718
6 14 9.011502931
6 15 9.005263184
6 16 9.00483955
6 17 8.994429752
6 18 8.995668656
6 19 8.9877136
6 20 8.980509983
6 21 8.978600516
6 22 8.97E+00
6 23 8.96835289
6 24 8.96E+00
6 25 8.958268208
6 26 8.957420077
6 27 8.948547208
6 28 8.95E+00
6 29 8.94E+00
6 30 8.948313113
6 31 8.937088464
6 32 8.93890979
6 33 8.935883101
6 34 8.933040889
6 35 8.93E+00
6 36 8.92452988
6 37 8.93E+00
6 38 8.936203692
6 39 8.92819335
6 40 8.93030849
6 41 8.924285887
6 42 8.92326261
6 43 8.92197225
6 44 8.928418712
6 45 8.922689223
6 46 8.9311396
6 47 8.933273786
7 0 8.93727825
7 1 8.92767999
7 2 8.91297817
7 3 8.905560903
7 4 8.89591807
7 5 8.885931944
7 6 8.878197404
7 7 8.871493742
7 8 8.87098403
7 9 8.86817391
7 10 8.855958916
7 11 8.85E+00
7 12 8.8462198
7 13 8.835256762
7 14 8.836931522
7 15 8.831472429
7 16 8.82055654
7 17 8.815150546
7 18 8.811954809
7 19 8.804277962
7 20 8.79843905
7 21 8.79079316
7 22 8.79161181
7 23 8.78439616
7 24 8.782124586
7 25 8.77549158
7 26 8.77302895
7 27 8.777518028
7 28 8.772805366
7 29 8.764332545
7 30 8.76566355
7 31 8.761859535
7 32 8.76E+00
7 33 8.76303308
7 34 8.751339965
7 35 8.75030301
7 36 8.748318627
7 37 8.74704666
7 38 8.747654034
7 39 8.74898557
7 40 8.75218077
7 41 8.74118005
7 42 8.741845146
7 43 8.743284648
7 44 8.74685642
7 45 8.742904969
7 46 8.748288855
7 47 8.761180243
8 0 9.127567731
8 1 9.11600971
8 2 9.098816435
8 3 9.093479065
8 4 9.077430526
8 5 9.07690626
8 6 9.06E+00
8 7 9.0624411
8 8 9.055611339
8 9 9.04090626
8 10 9.04292534
8 11 9.031967346
8 12 9.03E+00
8 13 9.01966765
8 14 9.013625821
8 15 9.01398863
8 16 9.0062697
8 17 9.00505855
8 18 8.992249917
8 19 8.990735592
8 20 8.982082737
8 21 8.97852989
8 22 8.97478661
8 23 8.97214663
8 24 8.964067895
8 25 8.97E+00
8 26 8.96169711
8 27 8.96435308
8 28 8.95351314
8 29 8.94456091
8 30 8.95E+00
8 31 8.942808506
8 32 8.940857709
8 33 8.942253756
8 34 8.942067232
8 35 8.94E+00
8 36 8.931982576
8 37 8.93239962
8 38 8.925842951
8 39 8.93253097
8 40 8.93076094
8 41 8.928904403
8 42 8.928503158
8 43 8.92457264
8 44 8.92663516
8 45 8.92682041
8 46 8.93159768
8 47 8.93793336
9 0 9.090178757
9 1 9.08363551
9 2 9.081044752
9 3 9.08494227
9 4 9.071986436
9 5 9.054609333
9 6 9.047141462
9 7 9.050204137
9 8 9.04313848
9 9 9.034736239
9 10 9.024871093
9 11 9.0175332
9 12 9.020020468
9 13 8.941964385
9 14 9.00E+00
9 15 8.993665144
9 16 8.98472542
9 17 8.978613206
9 18 8.97108649
9 19 8.964594794
9 20 8.967016113
9 21 8.96292468
9 22 8.956704834
9 23 8.95623953
9 24 8.949938989
9 25 8.944063404
9 26 8.94E+00
9 27 8.947124751
9 28 8.942195485
9 29 8.93645938
9 30 8.929704013
9 31 8.93E+00
9 32 8.934667322
9 33 8.92486786
9 34 8.917651282
9 35 8.918407327
9 36 8.918475786
9 37 8.920036766
9 38 8.91887887
9 39 8.908554698
9 40 8.912983042
9 41 8.914746292
9 42 8.905124364
9 43 8.91137276
9 44 8.918395912
9 45 8.923947338
9 46 8.91E+00
9 47 8.92035371
10 0 8.99314493
10 1 8.97151283
10 2 8.97813795
10 3 8.97927942
10 4 8.972327344
10 5 8.98420444
10 6 8.97299606
10 7 8.96800665
10 8 8.97329692
10 9 8.978709538
10 10 8.983735727
10 11 8.96716911
10 12 8.98999952
10 13 8.98642239
10 14 8.986036679
10 15 8.985735737
10 16 8.99661112
10 17 9.000421786
10 18 8.994697764
10 19 9.00639518
10 20 9.006426429
10 21 9.014668982
10 22 9.01667092
10 23 9.016140857
10 24 9.02264107
10 25 9.02802178
10 26 9.034788973
10 27 9.040767638
10 28 9.040035162
10 29 9.04568994
10 30 9.059186572
10 31 9.05629983
10 32 9.06194015
10 33 9.071534602
10 34 9.077497203
10 35 9.092915395
10 36 9.10335046
10 37 9.097363588
10 38 9.11038159
10 39 9.12964214
10 40 9.12858709
10 41 9.131274299
10 42 9.12992292
10 43 9.15331073
10 44 9.168872202
10 45 9.16840013
10 46 9.179852815
10 47 9.19541641
11 0 8.6928589
11 1 8.68644523
11 2 8.689782081
11 3 8.695714707
11 4 8.701523796
11 5 8.697811869
11 6 8.69992349
11 7 8.702135618
11 8 8.70436454
11 9 8.71E+00
11 10 8.707696034
11 11 8.705815584
11 12 8.70920549
11 13 8.71675731
11 14 8.71083419
11 15 8.72119322
11 16 8.721451835
11 17 8.730482
11 18 8.727305669
11 19 8.740600223
11 20 8.74143553
11 21 8.741986105
11 22 8.74474583
11 23 8.74937263
11 24 8.753821652
11 25 8.765817638
11 26 8.760575709
11 27 8.76479569
11 28 8.771124628
11 29 8.78133071
11 30 8.78772828
11 31 8.793520348
11 32 8.79626581
11 33 8.81153268
11 34 8.8158724
11 35 8.82E+00
11 36 8.826829376
11 37 8.83E+00
11 38 8.84173808
11 39 8.845952029
11 40 8.85E+00
11 41 8.856400049
11 42 8.87720579
11 43 8.88E+00
11 44 8.892498211
11 45 8.90451218
11 46 8.92151506
11 47 8.93E+00
12 0 8.81266367
12 1 8.810676008
12 2 8.79671279
12 3 8.818185263
12 4 8.810011537
12 5 8.80547296
12 6 8.8142335
12 7 8.8120003
12 8 8.80724733
12 9 8.813405902
12 10 8.8171638
12 11 8.81712535
12 12 8.81682219
12 13 8.82404829
12 14 8.824287304
12 15 8.825250817
12 16 8.83550117
12 17 8.842377418
12 18 8.834674146
12 19 8.84329683
12 20 8.848528781
12 21 8.8454025
12 22 8.851618313
12 23 8.86398059
12 24 8.8588505
12 25 8.87224212
12 26 8.87187676
12 27 8.87209324
12 28 8.883430032
12 29 8.88458216
12 30 8.90225133
12 31 8.902889351
12 32 8.898892373
12 33 8.909575044
12 34 8.92078386
12 35 8.924576349
12 36 8.928464123
12 37 8.940279468
12 38 8.950498674
12 39 8.95595669
12 40 8.96224374
12 41 8.96367509
12 42 8.97787967
12 43 8.982865853
12 44 8.997085989
12 45 9.01088423
12 46 9.01698973
12 47 9.023246214
13 0 8.71259225
13 1 8.708388038
13 2 8.70905246
13 3 8.714129091
13 4 8.71525187
13 5 8.70842779
13 6 8.71028506
13 7 8.71017141
13 8 8.71619977
13 9 8.711254169
13 10 8.71976229
13 11 8.72387282
13 12 8.72039681
13 13 8.72243471
13 14 8.71573362
13 15 8.72658116
13 16 8.73220842
13 17 8.74075585
13 18 8.73379173
13 19 8.74513428
13 20 8.75679421
13 21 8.7526984
13 22 8.75499086
13 23 8.75884712
13 24 8.7675501
13 25 8.76869947
13 26 8.77053729
13 27 8.78302321
13 28 8.78968329
13 29 8.78946917
13 30 8.80379539
13 31 8.80163728
13 32 8.81036522
13 33 8.81347764
13 34 8.82112918
13 35 8.83143412
13 36 8.83551307
13 37 8.84307756
13 38 8.85255523
13 39 8.85914103
13 40 8.86422154
13 41 8.87678738
13 42 8.87593449
13 43 8.88792075
13 44 8.89847745
13 45 8.91327057
13 46 8.923893988
13 47 8.93320129
14 0 8.9955159
14 1 8.9955389
14 2 8.9957549
14 3 8.9961649
14 4 8.9967689
14 5 8.9975669
14 6 8.9985579
14 7 8.9997429
14 8 9.0011209
14 9 9.0026919
14 10 9.0044569
14 11 9.0064149
14 12 9.0085659
14 13 9.0109099
14 14 9.0134469
14 15 9.0161759
14 16 9.0190969
14 17 9.0222109
14 18 9.0255169
14 19 9.0290149
14 20 9.0327039
14 21 9.0365849
14 22 9.0406559
14 23 9.0449189
14 24 9.051625806
14 25 9.05723821
14 26 9.055819504
14 27 9.06375979
14 28 9.06951587
14 29 9.06794109
14 30 9.07983383
14 31 9.09142445
14 32 9.093992849
14 33 9.11056484
14 34 9.10209894
14 35 9.11149132
14 36 9.126489001
14 37 9.127705544
14 38 9.13907278
14 39 9.14110543
14 40 9.14629813
14 41 9.156017183
14 42 9.16129062
14 43 9.17161488
14 44 9.18824378
14 45 9.1810175
14 46 9.18521757
14 47 9.20902507
15 0 8.56483446
15 1 8.55503496
15 2 8.57051892
15 3 8.53906707
15 4 8.54758954
15 5 8.54420748
15 6 8.53621509
15 7 8.51676086
15 8 8.51119841
15 9 8.50938124
15 10 8.51267917
15 11 8.47513576
15 12 8.48333647
15 13 8.48424902
15 14 8.47729185
15 15 8.46996364
15 16 8.4639177
15 17 8.46433177
15 18 8.45033755
15 19 8.44058428
15 20 8.44265547
15 21 8.43786857
15 22 8.43301794
15 23 8.42255601
15 24 8.42337834
15 25 8.42252199
15 26 8.42271713
15 27 8.40307028
15 28 8.4069593
15 29 8.4078425
15 30 8.41262245
15 31 8.40646842
15 32 8.40138806
15 33 8.4040484
15 34 8.40746673
15 35 8.39828122
15 36 8.39232796
15 37 8.39697651
15 38 8.39738509
15 39 8.39540543
15 40 8.38889105
15 41 8.38975722
15 42 8.39219572
15 43 8.39538548
15 44 8.39780793
15 45 8.39713852
15 46 8.40008152
15 47 8.40976071
16 0 8.837476
16 1 9.087026
16 2 9.426059
16 3 9.090962
16 4 9.145073
16 5 9.393479
16 6 9.133591
16 7 9.189199
16 8 9.576878
16 9 9.20522
16 10 9.296698
16 11 9.708967
16 12 9.622675
16 13 9.429316
16 14 9.324324
16 15 9.461146
16 16 9.279843
16 17 9.244277
16 18 9.448279
16 19 9.140306
16 20 9.258146
16 21 9.354241
16 22 8.927997
16 23 8.945496
16 24 9.269484
16 25 9.438581
16 26 9.337699
16 27 9.338205
16 28 9.392933
16 29 9.277864
16 30 9.460691
16 31 9.436771
16 32 9.425907
16 33 9.6471
16 34 9.67703
16 35 9.528068
16 36 9.578233
16 37 9.577605
16 38 9.551995
16 39 9.365468
16 40 9.358633
16 41 9.315642
16 42 9.51201
16 43 9.389818
16 44 9.460674
16 45 9.456677
16 46 9.248292
16 47 9.313715
17 0 8.365302
17 1 8.356827
17 2 8.348552
17 3 8.340477
17 4 8.332603
17 5 8.32493
17 6 8.31746
17 7 8.310191
17 8 8.303126
17 9 8.296265
17 10 8.289607
17 11 8.283154
17 12 8.276906
17 13 8.270863
17 14 8.265027
17 15 8.259396
17 16 8.253973
17 17 8.248757
17 18 8.243748
17 19 8.238947
17 20 8.234355
17 21 8.229971
17 22 8.225796
17 23 8.221831
17 24 8.053699
17 25 8.1662602
17 26 8.1516739
17 27 8.1205763
17 28 8.21336291
17 29 8.1093392
17 30 8.1856692
17 31 8.1180359
17 32 8.1433084
17 33 7.852469
17 34 8.464787
17 35 8.403322
17 36 8.2571383
17 37 8.2870011
17 38 8.332687
17 39 8.05572
17 40 8.1452935
17 41 8.003954
17 42 8.1757725
17 43 8.1765049
17 44 8.2708902
17 45 8.2163899
17 46 8.065769
17 47 8.0923424
18 0 8.57050855
18 1 8.560613135
18 2 8.5562697
18 3 8.552040161
18 4 8.55004217
18 5 8.53438067
18 6 8.528756085
18 7 8.53645095
18 8 8.52408702
18 9 8.52502756
18 10 8.51733432
18 11 8.505653152
18 12 8.49479925
18 13 8.494970851
18 14 8.489187265
18 15 8.48E+00
18 16 8.481831594
18 17 8.47545246
18 18 8.46949183
18 19 8.46461934
18 20 8.45738771
18 21 8.446467471
18 22 8.445321537
18 23 8.45224119
18 24 8.432011103
18 25 8.433584315
18 26 8.4308778
18 27 8.43442506
18 28 8.42312077
18 29 8.417149805
18 30 8.42E+00
18 31 8.412857733
18 32 8.421524024
18 33 8.41243689
18 34 8.411302273
18 35 8.400418992
18 36 8.422661137
18 37 8.41165093
18 38 8.40557972
18 39 8.40407298
18 40 8.4174491
18 41 8.41519635
18 42 8.4110565
18 43 8.41319647
18 44 8.40900922
18 45 8.40958242
18 46 8.409802897
18 47 8.413082151
19 0 8.57899266
19 1 8.58587146
19 2 8.57136127
19 3 8.55866935
19 4 8.55057281
19 5 8.534970816
19 6 8.53165672
19 7 8.5243772
19 8 8.52512116
19 9 8.50602708
19 10 8.499856198
19 11 8.49497457
19 12 8.49315116
19 13 8.48380871
19 14 8.48183702
19 15 8.46414193
19 16 8.46533414
19 17 8.46737884
19 18 8.45791312
19 19 8.449541617
19 20 8.44950489
19 21 8.44835076
19 22 8.43924846
19 23 8.43936388
19 24 8.44473421
19 25 8.42867942
19 26 8.42331062
19 27 8.41599477
19 28 8.42537813
19 29 8.40951457
19 30 8.41476757
19 31 8.41752105
19 32 8.41213062
19 33 8.4154044
19 34 8.404141796
19 35 8.41098645
19 36 8.39717136
19 37 8.40619596
19 38 8.40471202
19 39 8.40872436
19 40 8.40274116
19 41 8.40136833
19 42 8.40276299
19 43 8.40168949
19 44 8.39668062
19 45 8.40018401
19 46 8.40425655
19 47 8.400464049
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  

  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
