35700	7367.24
35800	7385.95
35900	7404.66
36000	7423.37
36100	7442.06
36200	7460.76
36300	7479.45
36400	7498.13
36500	7516.82
36600	7535.49
36700	7554.17
36800	7572.83
36900	7591.5
37000	7610.16
37100	7628.81
37200	7647.47
37300	7666.11
37400	7684.76
37500	7703.39
37600	7722.03
37700	7740.66
37800	7759.29
37900	7777.91
38000	7796.53
38100	7815.14
38200	7833.75
38300	7852.36
38400	7870.96
38500	7889.55
38600	7908.15
38700	7926.74
38800	7945.32
38900	7963.9
39000	7982.48
39100	8001.06
39200	8019.63
39300	8038.19
39400	8056.75
39500	8075.31
39600	8093.86
39700	8112.41
39800	8130.96
39900	8149.5
40000	8168.04
40100	8186.57
40200	8205.1
40300	8223.63
40400	8242.15
40500	8260.67
40600	8279.19
40700	8297.7
40800	8316.2
40900	8334.71
41000	8353.21
41100	8371.7
41200	8390.19
41300	8408.68
41400	8427.17
41500	8445.65
41600	8464.13
41700	8482.6
41800	8501.07
41900	8519.54
42000	8538
42100	8556.46
42200	8574.91
42300	8593.36
42400	8611.81
42500	8630.25
42600	8648.7
42700	8667.13
42800	8685.57
42900	8704
43000	8722.42
43100	8740.84
43200	8759.26
43300	8777.68
43400	8796.09
43500	8814.5
43600	8832.9
43700	8851.31
43800	8869.7
43900	8888.1
44000	8906.49
44100	8924.88
44200	8943.26
44300	8961.64
44400	8980.02
44500	8998.39
44600	9016.76
44700	9035.13
44800	9053.49
44900	9071.85
45000	9090.21
45100	9108.56
45200	9126.91
45300	9145.26
45400	9163.6
45500	9181.94
45600	9200.28
45700	9218.61
45800	9236.94
45900	9255.27
46000	9273.59
46100	9291.91
46200	9310.23
46300	9328.54
46400	9346.85
46500	9365.16
46600	9383.46
46700	9401.76
46800	9420.06
46900	9438.35
47000	9456.64
47100	9474.93
47200	9493.21
47300	9511.49
47400	9529.77
47500	9548.04
47600	9566.32
47700	9584.58
47800	9602.85
47900	9621.11
48000	9639.37
48100	9657.62
48200	9675.88
48300	9694.13
48400	9712.37
48500	9730.62
48600	9748.86
48700	9767.09
48800	9785.33
48900	9803.56
49000	9821.78
49100	9840.01
49200	9858.23
49300	9876.45
49400	9894.66
49500	9912.88
49600	9931.08
49700	9949.29
49800	9967.49
49900	9985.69
50000	10003.9
50100	10022.1
50200	10040.3
50300	10058.5
50400	10076.7
50500	10094.8
50600	10113
50700	10131.2
50800	10149.4
50900	10167.5
51000	10185.7
51100	10203.9
51200	10222
51300	10240.2
51400	10258.3
51500	10276.5
51600	10294.6
51700	10312.8
51800	10330.9
51900	10349.1
52000	10367.2
52100	10385.3
52200	10403.5
52300	10421.6
52400	10439.7
52500	10457.9
52600	10476
52700	10494.1
52800	10512.2
52900	10530.3
53000	10548.4
53100	10566.5
53200	10584.7
53300	10602.8
53400	10620.9
53500	10639
53600	10657
53700	10675.1
53800	10693.2
53900	10711.3
54000	10729.4
54100	10747.5
54200	10765.5
54300	10783.6
54400	10801.7
54500	10819.8
